Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Mn,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Nd,Gd,U,Annealing temperature,Annealing time,Primary Crystallization Onset,Primary Crystallization Peak ,Secondary Crystallization, Longitudinal Annealing field, Transverse Annealing field,Ribbon thickness,Coercivity,Curie Temperature,core loss ,electrical resistivity,Grain Diameter,Permeability,Magnetostriction,Magnetic Saturation,BCC Lattice Parameter,Reference DOI
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,833,600,,768,962,0,0,,19.498446,,,,,4345.006485,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
77,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,853,600,,768,962,0,0,,303.7386092,,,,,745.7846952,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,673,600,,751,911,0,0,,5.821032178,,,,,8722.438392,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,723,600,,751,911,0,0,,6.401032025,,,,,6809.338521,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,743,600,,751,911,0,0,,5.026318444,,,,,7457.846952,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,773,600,,751,911,0,0,,3.84591782,,,,,8625.162127,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,793,600,,751,911,0,0,,1.862087137,,,,,12483.78729,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,813,600,,751,911,0,0,,1.650061001,,,,,15239.94812,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,833,600,,751,911,0,0,,1.526686974,,,,,21498.05447,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,853,600,,751,911,0,0,,1.664370463,,,,,19552.52918,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,873,600,,751,911,0,0,,1.594042881,,,,,19584.9546,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,893,600,,751,911,0,0,,6.237348355,,,,,9435.797665,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
76,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,913,600,,751,911,0,0,,32.17362533,,,,,4701.686122,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,673,600,,768,962,0,0,,2.58523484,,,,,9468.223087,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,723,600,,768,962,0,0,,1.412537545,,,,,10732.81453,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,743,600,,768,962,0,0,,1.798870915,,,,,12289.23476,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,600,,768,962,0,0,,0.982878873,,,,,12548.63813,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,793,600,,768,962,0,0,,0.701859205,,,,,15077.82101,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,813,600,,768,962,0,0,,0.695824955,,,,,19455.25292,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,833,600,,768,962,0,0,,0.695824955,,,,,19130.9987,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,853,600,,768,962,0,0,,0.909389635,,,,,21173.80026,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,873,600,,768,962,0,0,,1.306922997,,,,,20136.18677,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,893,600,,768,962,0,0,,1.927524913,,,,,21919.58495,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
75,13,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,913,600,,768,962,0,0,,2.310734242,,,,,22178.98833,,,,https://link.springer.com/article/10.1007%2Fs11664-016-4643-x
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,600,,685,827,0,0,12,4.345201483,,,,20.22018349,7266.366409,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,685,827,0,0,12,22.39456686,,,,34.91743119,4883.910206,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,685,827,0,0,12,15.46077663,,,,31.6146789,5794.905667,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,685,827,0,0,12,10.03660357,,,,28.58715596,9249.379389,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,685,827,0,0,12,6.71691835,,,,26.11009174,11040.33087,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,685,827,0,0,12,4.588483443,,,,14.66055046,10972.56011,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.44,3.89,0,0,7.92,4.06,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,685,827,0,0,12,788.9546167,,,,18.01834862,1660.224129,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,600,,704,821,0,0,12,8.206900803,,,,25.2293578,8505.496844,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,704,821,0,0,12,315.7643941,,,,35.79816514,3612.171076,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,704,821,0,0,12,387.1640308,,,,47.35779817,2077.487765,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,704,821,0,0,12,321.4858149,,,,45.10091743,2401.553302,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,704,821,0,0,12,221.8748835,,,,43.11926606,2513.130364,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,704,821,0,0,12,124.7290487,,,,42.62385321,,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,704,821,0,0,12,97.35674672,,,,38.16513761,3616.772466,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
84.32,3.87,0,0,7.59,4.16,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,704,821,0,0,12,1826.462758,,,,39.32110092,2065.30605,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,600,,710,824,0,0,12,6.684969652,,,,15.26605505,10706.6104,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,600,,710,824,0,0,12,12.60975288,,,,25.39449541,9383.910206,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,710,824,0,0,12,367.8097927,,,,44.93577982,3707.975743,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,710,824,0,0,12,261.8634922,,,,44.93577982,3510.302149,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,710,824,0,0,12,200.2463979,,,,39.70642202,3344.705298,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,710,824,0,0,12,95.53328076,,,,40.03669725,4467.151926,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,710,824,0,0,12,77.69096349,,,,38.60550459,5654.815944,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
83.47,3.89,0,0,7.88,4.04,0,0,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,710,824,0,0,12,2108.490376,,,,36.23853211,2831.636996,,,,https://www.sciencedirect.com/science/article/pii/S0925838816313470
73.5,17.5,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,775,983,0,0,,1.891494253,,,,11.60357143,,,1.23,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.3,17.5,0,0.2,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,776,988,0,0,,1.84,,,,11.0025,,,1.22,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
73.1,17.5,0,0.4,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,770,990,0,0,,1.729655172,,,,10.89964286,,,1.2,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72.9,17.5,0,0.6,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,765,993,0,0,,1.227586207,,,,10.85142857,,,1.17,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72.7,17.5,0,0.8,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,764,993,0,0,,1.03816092,,,,10.60071429,,,1.14,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72.5,17.5,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,823,1800,,760,994,0,0,,2.060689655,,,,12.40392857,,,1.13,,https://www.sciencedirect.com/science/article/pii/S0022309314006759
72,4.8,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,473,3600,,,,0,0,,56.14,,,,,,,0.32,,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
72,4.8,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,673,3600,,,,0,0,,44.25,,,,,,,0.34,,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
72,4.8,0,0,19.2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,,69.17,,,,,,,0.19,,https://link.springer.com/article/10.1007%2Fs00339-014-8729-0
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,600,,683,740,0,0,20,14.01737418,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,600,,683,740,0,0,20,11.58777356,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,600,,683,740,0,0,20,9.462371614,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,600,,683,740,0,0,20,16.85259045,,,,,,,1.639961441,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
83.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,600,,683,740,0,0,20,58.255017,,,,,20890.28571,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,593,600,,640,749,0,0,20,14.45439771,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,643,600,,640,749,0,0,20,10.76465214,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,693,600,,640,749,0,0,20,6.750459458,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,743,600,,640,749,0,0,20,9.289663868,,,,,,,1.659741379,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.75,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,773,600,,640,749,0,0,20,42.59251974,,,,,29005.71429,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,593,600,,631,751,0,0,20,21.67704105,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,644,600,,631,751,0,0,20,18.14122738,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,693,600,,631,751,0,0,20,7.090333559,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,744,600,,631,751,0,0,20,14.54342403,,,,,,,1.619676959,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
82.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,773,600,,631,751,0,0,20,170.6082389,,,,,28203.42857,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,593,600,,597,760,0,0,20,25.90200205,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,644,600,,597,760,0,0,20,18.93796604,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,693,600,,597,760,0,0,20,8.576958986,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,744,600,,597,760,0,0,20,12.02264435,,,,,,,1.609478683,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
81.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,773,600,,597,760,0,0,20,122.4616199,,,,,27401.14286,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,593,600,,616,760,0,0,20,24.06208925,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,644,600,,616,760,0,0,20,16.04476399,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,693,600,,616,760,0,0,20,8.898838669,,,,,,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,744,600,,616,760,0,0,20,13.34545341,,,,,,,1.539771786,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
80.25,0,7,0,0,9,0,0,0.75,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,773,600,,616,760,0,0,20,159.4654735,,,,,24901.71429,,,,https://link.springer.com/article/10.1007%2Fs10854-015-2950-2
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,573,3600,,,,0,0,,,,,,,,,0.189243028,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,673,3600,,,,0,0,,,,,,,53.19148936,,0.229083665,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,723,3600,,,,0,0,,,,,,,79.78723404,,1.249003984,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,773,3600,,,,0,0,,,,,,,744.6808511,,1.547808765,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,823,3600,,,,0,0,,,,,,,7287.234043,,1.62749004,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,873,3600,,,,0,0,18,7.2,,,,,9148.93617,,1.7,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,,,,,,,12632.97872,,1.695219124,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
91,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,973,3600,,,,0,0,,,,,,,14000,,1.69123506,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,19,7.4,,,,,186.1702128,,1.65,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
89,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,923,3600,,,,0,0,16,8.3,,,,,15000,,1.7,,https://www.jstage.jst.go.jp/article/matertrans1989/31/8/31_8_743/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,573,3600,,775,993,0,0,21,2.198392649,,,,,13000,,0.593764239,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,674,3600,,775,993,0,0,21,2.198392649,,,,,6894.4,,0.614969201,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,724,3600,,775,993,0,0,21,10.20403477,,,,6.18197082,10504,10.0770081,0.670407561,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,770,3600,,775,993,0,0,21,13.00274626,,,,8.690944882,3731,0.618609927,1.452333136,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,825,3600,,775,993,0,0,21,3.569698847,,,,10.18006021,8956.7,0.493680827,1.498202683,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,875,3600,,775,993,0,0,21,3.16227766,,,,10.59373553,29464,0.035413546,1.501755126,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,925,3600,,775,993,0,0,21,4.281332399,,,,,40316.3,-2.089690077,1.514724496,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
86,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,977,3600,,775,993,0,0,21,3037.07936,,,,41.77889069,26041.5,-2.381433703,1.607830563,,https://www.jstage.jst.go.jp/article/matertrans1989/32/6/32_6_551/_article/-char/ja/
78,0.5,9,0,0,9,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,11.11111111,,,,,1644.2,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
78,0.5,8,0,0,10,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,7.222222222,,,,,,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
78,0.5,7,0,0,11,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,4.228395062,,,,,,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
78,0.5,6,0,0,12,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,3.209876543,,,,,,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
78,0.5,5,0,0,13,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,2.530864198,,,,,,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
78,0.5,2,0,0,16,0,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,18000,,,,0,0,,1.820987654,,,,,,,,,https://aip.scitation.org/doi/abs/10.1063/1.350008
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,3600,,688,975,0,0,20,,,,,,5858.804646,,0.793586427,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,3600,,688,975,0,0,20,,,,,,7828.912169,,0.806040779,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,3600,,688,975,0,0,20,,,,,,3762.189123,,1.02194157,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,3600,,688,975,0,0,20,3.5,,,,,20000,,1.385042605,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,3600,,688,975,0,0,20,,,,,,18716,,,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
82,0,0,0,10,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,823,3600,,688,975,0,0,20,,,,,,16446,,1.474870663,,http://iopscience.iop.org/article/10.1143/JJAP.30.L1729/meta
