Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Composition ID,Reference DOI
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,838,3600,,806,896,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,,32,-58,33.45164609,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,838,2700,,806,896,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,,32,-58,7.309670782,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,838,1800,,806,896,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,,32,-58,4.140946502,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,847,3600,,813,918,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,50.11695113,13.58822831,93.92,5.333333333,,34,-71,3.456790123,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,847,2700,,813,918,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,50.11695113,13.58822831,93.92,5.333333333,,34,-71,3.312757202,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,847,1800,,813,918,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,50.11695113,13.58822831,93.92,5.333333333,,34,-71,2.628600823,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,847,900,,813,918,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,50.11695113,13.58822831,93.92,5.333333333,,34,-71,2.556584362,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,838,900,,806,896,0,0,20.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,48.09427021,13.21988845,94.94,5.666666667,,32,-58,2.520576132,1100100011,https://doi.org/10.1002/pssa.201700074
73.5,13.5,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,823,3600,887,1068,,0,0,30,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,30.17339817,9.692061232,107.8682,1,52.13963205,13.95656817,92.90637,5,-64,-245,,4.32,1100100011,https://doi.org/10.1007/s11741-000-0017-x
73.5,13.5,0,0,9,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,773,3600,887,1068,,0,0,30,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,30.17339817,9.692061232,107.8682,1,52.13963205,13.95656817,92.90637,5,-114,-295,,1.86,1100100011,https://doi.org/10.1007/s11741-000-0017-x
82,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,,,0,0,20,0,18,0,0,0,0,0.219512195,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,2540.143779,1000110000,https://doi.org/10.1016/j.jallcom.2010.12.104
80.8,0,0,0,10,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,709,782,0,0,20,0,18,0,1.2,0,0,0.222772277,0,0,0.014851485,0,,0,,15,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,39,-34,1028.361358,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
84.8,0,0,0,8,6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,663,796,0,0,20,0,14,0,1.2,0,0,0.16509434,0,0,0.014150943,0,,0,,11.66666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,85,-48,910.9911753,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82.8,0,0,0,9,7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,600,,686,789,0,0,20,0,16,0,1.2,0,0,0.193236715,0,0,0.014492754,0,,0,,13.33333333,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,62,-41,845.5231563,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,,,0,0,20,0,18,0,0,0,0,0.219512195,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,152.1199713,1000110000,https://doi.org/10.1016/j.jallcom.2010.12.104
80.8,0,0,0,10,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,600,,709,782,0,0,20,0,18,0,1.2,0,0,0.222772277,0,0,0.014851485,0,,0,,15,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,13,-60,21.88169557,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
84.8,0,0,0,8,6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,663,796,0,0,20,0,14,0,1.2,0,0,0.16509434,0,0,0.014150943,0,,0,,11.66666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,60,-73,18.50148031,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
80.8,0,0,0,10,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,709,782,0,0,20,0,18,0,1.2,0,0,0.222772277,0,0,0.014851485,0,,0,,15,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-11,-84,13.10415154,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
84.8,0,0,0,8,6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,600,,663,796,0,0,20,0,14,0,1.2,0,0,0.16509434,0,0,0.014150943,0,,0,,11.66666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-15,-148,12.62451129,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
84.8,0,0,0,8,6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,663,796,0,0,20,0,14,0,1.2,0,0,0.16509434,0,0,0.014150943,0,,0,,11.66666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,10,-123,10,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
84.8,0,0,0,8,6,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,663,796,0,0,20,0,14,0,1.2,0,0,0.16509434,0,0,0.014150943,0,,0,,11.66666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,35,-98,9.544585771,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82.8,0,0,0,9,7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,600,,686,789,0,0,20,0,16,0,1.2,0,0,0.193236715,0,0,0.014492754,0,,0,,13.33333333,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-38,-141,9.19523331,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
80.8,0,0,0,10,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,709,782,0,0,20,0,18,0,1.2,0,0,0.222772277,0,0,0.014851485,0,,0,,15,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-36,-109,5.93306836,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82.8,0,0,0,9,7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,600,,686,789,0,0,20,0,16,0,1.2,0,0,0.193236715,0,0,0.014492754,0,,0,,13.33333333,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,37,-66,5.715905239,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82.8,0,0,0,9,7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,686,789,0,0,20,0,16,0,1.2,0,0,0.193236715,0,0,0.014492754,0,,0,,13.33333333,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,12,-91,4.69964201,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82.8,0,0,0,9,7,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,686,789,0,0,20,0,16,0,1.2,0,0,0.193236715,0,0,0.014492754,0,,0,,13.33333333,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-13,-116,3.722632824,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,600,,,,0,0,20,0,18,0,0,0,0,0.219512195,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,3.455107295,1000110000,https://doi.org/10.1016/j.jallcom.2010.12.104
80.8,0,0,0,10,8,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,600,,709,782,0,0,20,0,18,0,1.2,0,0,0.222772277,0,0,0.014851485,0,,0,,15,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-62,-135,2.108077824,1000110010,https://doi.org/10.1016/j.jallcom.2010.12.104
82,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,600,,,,0,0,20,0,18,0,0,0,0,0.219512195,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,,,,1.310415154,1000110000,https://doi.org/10.1016/j.jallcom.2010.12.104
81,4,0,0,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,900,,696,817,0,0,22.5,4,13,0,1,1,0.049382716,0.160493827,0,0.012345679,0.012345679,1,4,4,13,13,0,0,20.47747469,7.484870061,63.546,2,33.5861886,10.40975436,50.9415,5,,2,-119,10.17720202,1100110011,https://doi.org/10.1016/j.jallcom.2014.10.202
81,4,0,0,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,600,,696,817,0,0,22.5,4,13,0,1,1,0.049382716,0.160493827,0,0.012345679,0.012345679,1,4,4,13,13,0,0,20.47747469,7.484870061,63.546,2,33.5861886,10.40975436,50.9415,5,,2,-119,8.055993413,1100110011,https://doi.org/10.1016/j.jallcom.2014.10.202
81,4,0,0,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,60,,696,817,0,0,22.5,4,13,0,1,1,0.049382716,0.160493827,0,0.012345679,0.012345679,1,4,4,13,13,0,0,20.47747469,7.484870061,63.546,2,33.5861886,10.40975436,50.9415,5,,2,-119,7.079107512,1100110011,https://doi.org/10.1016/j.jallcom.2014.10.202
81,4,0,0,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,300,,696,817,0,0,22.5,4,13,0,1,1,0.049382716,0.160493827,0,0.012345679,0.012345679,1,4,4,13,13,0,0,20.47747469,7.484870061,63.546,2,33.5861886,10.40975436,50.9415,5,,2,-119,5.626602338,1100110011,https://doi.org/10.1016/j.jallcom.2014.10.202
81,4,0,0,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,698,180,,696,817,0,0,22.5,4,13,0,1,1,0.049382716,0.160493827,0,0.012345679,0.012345679,1,4,4,13,13,0,0,20.47747469,7.484870061,63.546,2,33.5861886,10.40975436,50.9415,5,,2,-119,5.043141569,1100110011,https://doi.org/10.1016/j.jallcom.2014.10.202
73.5,13.5,0,0,9,0,0,0,0.5,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,803,1800,,,,0,0,25,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,19.85502462,7.331612674,64.463,2,52.13963205,13.95656817,92.90637,5,,,,0.06,1100100011,https://doi.org/10.1016/j.jmmm.2006.01.057
73.5,13.5,0,0,9,0,0,0,0.5,0.5,0,0,0,0,0,0,3,0,0,0,0,0,0,828,1800,,,,0,0,25,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,25.32543643,8.588465646,85.7071,1.5,52.13963205,13.95656817,92.90637,5,,,,0.046,1100100011,https://doi.org/10.1016/j.jmmm.2006.01.057
73.5,13.5,0,0,9,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,803,5400,,,,0,0,25,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,35.38507627,10.77821289,196.966569,3,52.13963205,13.95656817,92.90637,5,,,,0.022,1100100011,https://doi.org/10.1016/j.jmmm.2006.01.057
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,813,1800,,,,0,0,,13.5,9,0,1,4,0.186206897,0.124137931,0,0.055172414,0.013793103,4,3.375,13.5,2.25,9,0,0,20.47747469,7.484870061,63.546,2,41.34589964,11.90690637,72.68,5.25,,,,1.13,1100100011,https://doi.org/10.1016/j.jmmm.2010.05.008
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,813,1800,,,,0,0,,13.5,9,0,1,4,0.186206897,0.124137931,0,0.055172414,0.013793103,4,3.375,13.5,2.25,9,0,0,20.47747469,7.484870061,63.546,2,39.82888895,11.63065148,73.45,5.5,,,,1.06,1100100011,https://doi.org/10.1016/j.jmmm.2010.05.008
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,813,1800,,,,0,0,,13.5,9,0,1,4,0.186206897,0.124137931,0,0.055172414,0.013793103,4,3.375,13.5,2.25,9,0,0,20.47747469,7.484870061,63.546,2,40.38313339,11.73291207,95.42,5.5,,,,0.78,1100100011,https://doi.org/10.1016/j.jmmm.2010.05.008
72.5,13.5,0,0,9,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,813,1800,,,,0,0,,13.5,9,0,1,4,0.186206897,0.124137931,0,0.055172414,0.013793103,4,3.375,13.5,2.25,9,0,0,20.47747469,7.484870061,63.546,2,42.86291032,12.18316127,71.9239,5,,,,0.56,1100100011,https://doi.org/10.1016/j.jmmm.2010.05.008
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,773,600,,668,1441,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,105,-668,26.55280207,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,600,,659,1418,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,99,-660,25.85551647,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,600,,659,1311,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,-6,-658,21.75252117,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,653,600,,668,1320,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,-15,-667,18.50289045,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,788,600,,678,1465,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,110,-677,16.20881729,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,600,,659,1404,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,85,-660,15.66787633,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,600,,659,1328,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,9,-660,15.58060494,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,653,600,,678,1330,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,-25,-677,15.43789784,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,668,600,,668,1337,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,0,-669,11.48163891,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,758,600,,668,1427,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,90,-669,10.56743674,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,600,,659,1344,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,24,-661,10.22118494,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,600,,659,1389,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,69,-661,9.468596467,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,668,600,,678,1347,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,-10,-679,8.859777761,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,683,600,,668,1352,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,15,-669,8.190210018,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,600,,659,1359,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,39,-661,7.853035149,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,600,,659,1374,0,0,19.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,54,-661,7.663703601,1100110010,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,773,600,,678,1452,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,95,-679,7.313466804,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,683,600,,678,1363,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,5,-680,6.639205622,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,744,600,,668,1413,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,76,-669,6.251332759,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,698,600,,668,1368,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,30,-670,6.154364544,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,713,600,,668,1383,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,45,-670,6.149671105,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
84,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,728,600,,668,1398,0,0,19.5,2,12,0,1,1,0.023809524,0.142857143,0,0.011904762,0.011904762,1,2,2,12,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,60,-670,6.145066222,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,698,600,,678,1378,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,20,-680,5.415812107,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,744,600,,678,1423,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,66,-679,5.032721238,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,713,600,,678,1393,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,35,-680,5.004914827,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,728,600,,678,1408,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,50,-680,4.9264547,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
83,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,758,600,,678,1437,0,0,19.5,2,12,0,1,2,0.024096386,0.144578313,0,0.024096386,0.012048193,2,1,2,6,12,0,0,20.47747469,7.484870061,63.546,2,46.0715893,12.85154859,95.95,6,,80,-679,4.843655356,1100110011,https://doi.org/10.1016/j.jnoncrysol.2017.12.003
73.5,7.5,0,0,9,0,0,6,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,873,3600,,799,984,0,0,,7.5,9,6,1,3,0.102040816,0.12244898,0.081632653,0.040816327,0.013605442,3,2.5,7.5,3,9,2,6,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,74,-111,14.6059286,1100100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,573,3600,,745,969,0,0,,0,9,13.5,1,3,0,0.12244898,0.183673469,0.040816327,0.013605442,3,0,0,3,9,4.5,13.5,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,-172,-396,10.32129197,1000100111,https://doi.org/10.1016/j.physb.2004.09.050
73.5,0,0,0,9,0,0,13.5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,773,3600,,745,969,0,0,,0,9,13.5,1,3,0,0.12244898,0.183673469,0.040816327,0.013605442,3,0,0,3,9,4.5,13.5,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,28,-196,9.498193795,1000100111,https://doi.org/10.1016/j.physb.2004.09.050
