Fe,Si,C,Al,B,P,Ga,Ge,Cu,Ag,Au,Zn,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,W,Ce,Pr,Gd,U,Annealing temperature (K),Annealing Time (s),Primary Crystallization Onset (K),Primary Crystallization Peak (K),Secondary Crystallization Peak (K),Longitudinal Annealing field,Transverse Annealing field,Ribbon Thickness (um),Total SiCAl,Total BP,Total GaGe,Total Late Transition,Total Early Transition,Relative to Fe SiCAl,Relative to Fe BP,Relative to Fe GaGe,Relative to Fe Early,Relative to Fe Late,Relative to Late Early,Relative to Early SiCAl,Relative to Late SiCAl,Relative to Early BP,Relative to Late BP,Relative to Early GaGe,Relative to Late GaGe,Late Weighted Volume,Late Weighted Area,Late Weighted Mass,Late Mean Electrons,Early Weighted Volume,Early Weighted Area,Early Weighted Mass,Early Mean Electrons,Delta T0,Delta T1,Delta T2,Coercivity,Curie Temp,Core Loss,Electrical Resistivity,Permeability,Magnetostriction,Magnetic Saturation,Grain Diameter,Composition ID,Reference DOI
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,673,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,58500,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,66700,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,573,15000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,69800,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,15000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,84400,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,36000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,84700,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,480000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,85300,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,96000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,85500,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,3600,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,86400,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,373,960000,,,,0,0,,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,86400,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,22.7013,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,1031.8383,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,18.1493,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,937.6053,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,17.1677,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,807.2429,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,13.3961,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,656.1743,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,10.9969,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,596.9675,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,1,0,7.2758,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,522.8373,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,22.7095,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,480.4297,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,22.6332,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,419.669,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,18.1052,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,372.5629,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,18.1277,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,339.4058,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,17.051,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,332.9359,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,17.0734,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,301.895,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,13.4517,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,283.5699,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,10.9317,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,277.94,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,0,7.3592,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,264.7526,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,13.4466,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,224.6179,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,11.023,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,204.3477,,,,,,1100100011,10.1109/TJMJ.1990.4564397
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,823,3600,,,,0,1,7.229,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,182.333,,,,,,1100100011,10.1109/TJMJ.1990.4564397
85,1,0,0,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,7200,,,,0,0,18.5,1,13,0,1,0,0.011764706,0.152941176,0,0,0.011764706,0,,1,,13,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,7.6,,,,24000,,1.84,,1100110010,10.1109/TMAG.2011.2175210
85,2,0,0,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,7200,,,,0,0,18.5,2,12,0,1,0,0.023529412,0.141176471,0,0,0.011764706,0,,2,,12,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.8,1001,,,27000,2.3,1.85,,1100110010,10.1109/TMAG.2011.2175210
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,653,7200,,,,0,0,18.5,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,0.5,844,,,150000,2.1,1.23,,1100100011,10.1109/TMAG.2011.2175210
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,4,-145,14.58721172,,,,,,1.672865854,,1000100010,10.1143/JJAP.46.L477
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,104,-45,10.94613928,,,,,,1.776219512,,1000100010,10.1143/JJAP.46.L477
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,24,-125,9.946963657,,,,,,1.761585366,,1000100010,10.1143/JJAP.46.L477
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,44,-105,9.33204674,,,,,,1.755182927,,1000100010,10.1143/JJAP.46.L477
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,64,-85,7.584162352,,,,,,1.771646341,,1000100010,10.1143/JJAP.46.L477
82.7,2,0,0,14,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,3600,,,,0,0,21,2,14,0,1.3,0,0.024183797,0.169286578,0,0,0.015719468,0,,1.538461538,,10.76923077,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,6.5,,,,,,1.85,,1100100010,10.1143/JJAP.46.L477
83.7,0,0,0,14.8,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,3600,,579,728,0,0,21,0,14.8,0,1.5,0,0,0.176821983,0,0,0.017921147,0,,0,,9.866666667,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,84,-65,6.465819201,,,,,,1.824695122,,1000100010,10.1143/JJAP.46.L477
80.6,5,0,0,13,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,3600,,,,0,0,21,5,13,0,1.4,0,0.062034739,0.161290323,0,0,0.017369727,0,,3.571428571,,9.285714286,,0,20.47747469,7.484870061,63.546,2,0,0,0,0,,,,5.7,,,,,,1.8,,1100100010,10.1143/JJAP.46.L477
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,869,15000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,20,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,898,15000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,100,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,900,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,200,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,869,54000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,200,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,898,1800,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,400,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,873,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,1776,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,838,54000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,5000,,,,1100100011,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,813,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,5890,,,,1100100001,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,803,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,8250,,,,1100100001,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,1800,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,9000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,180000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,9000,,,,1100100011,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,10600,,,,1100100001,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,15000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,11000,,,,1100100011,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,783,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,11500,,,,1100100001,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,12000,,,,1100100001,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,703,360000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,12000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,360000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,12000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,14000,,,,1100100011,10.1557/PROC-232-183
74.5,13.5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,763,3600,,,,0,0,18,13.5,9,0,0,3,0.181208054,0.120805369,0,0.040268456,0,,4.5,,3,,0,,0,0,0,0,52.13963205,13.95656817,92.90637,5,,,,,,,,14600,,,,1100100001,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,721,15000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,15000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,17000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,54000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,17000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,723,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,18000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,180000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,18000,,,,1100100011,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,793,3600,,,,0,0,18,13.5,9,0,0.5,3,0.182432432,0.121621622,0,0.040540541,0.006756757,6,4.5,27,3,18,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,18235,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,743,54000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,19000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,19900,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,773,180000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,24000,,,,1100100011,10.1557/PROC-232-183
74,13.5,0,0,9,0,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,803,3600,,,,0,0,18,13.5,9,0,0.5,3,0.182432432,0.121621622,0,0.040540541,0.006756757,6,4.5,27,3,18,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,28670,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,863,3600,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,30962,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,900,300,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,31000,,,,1100100011,10.1557/PROC-232-183
73.5,13.5,0,0,9,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,778,54000,,,,0,0,18,13.5,9,0,1,3,0.183673469,0.12244898,0,0.040816327,0.013605442,3,4.5,13.5,3,9,0,0,20.47747469,7.484870061,63.546,2,52.13963205,13.95656817,92.90637,5,,,,,,,,35000,,,,1100100011,10.1557/PROC-232-183
